Country or Area,Year,Value,
Bhutan,2007,1196091805,
Bhutan,2006,897672085.6,
Bhutan,2005,818869145.1,
Bhutan,2004,702682019,
Bhutan,2003,622026107.8,
Bhutan,2002,537050133.7,
Bhutan,2001,476360697.2,
Bhutan,2000,439158233.2,
Bhutan,1999,419035810.5,
Bhutan,1998,376955087.3,
Bhutan,1997,365964500.1,
Bhutan,1996,316420860.9,
Bhutan,1995,303053462.8,
Bhutan,1994,270801565.2,
Bhutan,1993,235239570.4,
Bhutan,1992,250794359.6,
Bhutan,1991,250045839.9,
Bhutan,1990,299787275.8,
Bhutan,1989,275949889.1,
Bhutan,1988,283855833.3,
Bhutan,1987,253182453.7,
Bhutan,1986,201375725.6,
Bhutan,1985,172217502,
Bhutan,1984,169264991.2,
Bhutan,1983,165585940.6,
Bhutan,1982,148934334,
Bhutan,1981,146391639.7,
Bhutan,1980,135653295.2,
Bolivia,2013,30601157742,
Bolivia,2012,27035110130,
Bolivia,2011,23948541156,
Bolivia,2010,19649631308,
Bolivia,2009,17339992165,
Bolivia,2008,16674324634,
Bolivia,2007,13120183157,
Bolivia,2006,11451845341,
Bolivia,2005,9549196256,
Bolivia,2004,8773451739,
Bolivia,2003,8082396526,
Bolivia,2002,7905485216,
Bolivia,2001,8141513292,
Bolivia,2000,8397858185,
Bolivia,1999,8285061618,
Bolivia,1998,8497499333,
Bolivia,1997,7925733786,
Bolivia,1996,7396952081,
Bolivia,1995,6715164551,
Bolivia,1994,5981218997,
Bolivia,1993,5734703452,
Bolivia,1992,5643864408,
Bolivia,1991,5343259389,
Bolivia,1990,4867582620,
Bolivia,1989,4715978868,
Bolivia,1988,4597615563,
Bolivia,1987,4347956299,
Bolivia,1986,3959379488,
Bolivia,1985,5377277407,
Bolivia,1984,6169481549,
Bolivia,1983,5422656262,
Bolivia,1982,5594118400,
Bolivia,1981,5891606676,
Bolivia,1980,4537487843,
Bolivia,1979,4421343606,
Bolivia,1978,3758220890,
Bolivia,1977,3227436282,
Bolivia,1976,2732083958,
Bolivia,1975,2404697651,
Bolivia,1974,2100249875,
Bolivia,1973,1263018491,
Bolivia,1972,1257615645,
Bolivia,1971,1095454545,
Bolivia,1970,1017171717,
Bolivia,1969,964615698.7,
Bolivia,1968,908874537,
Bolivia,1967,1084059815,
Bolivia,1966,994044553.9,
Bolivia,1965,908874537,
Bolivia,1964,812543072.5,
Bolivia,1963,721142957.3,
Bolivia,1962,669722541.3,
Bolivia,1961,612518906.8,
Bolivia,1960,563110051.9,
Bosnia and Herzegovina,2013,17851326454,
Bosnia and Herzegovina,2012,16906005781,
Bosnia and Herzegovina,2011,18318439121,
Bosnia and Herzegovina,2010,16847493059,
Bosnia and Herzegovina,2009,17264893103,
Bosnia and Herzegovina,2008,18711890354,
Bosnia and Herzegovina,2007,15441062281,
Bosnia and Herzegovina,2006,12550175101,
Bosnia and Herzegovina,2005,10903779488,
Bosnia and Herzegovina,2004,10022840635,
Bosnia and Herzegovina,2003,8370020196,
Bosnia and Herzegovina,2002,6651226179,
Bosnia and Herzegovina,2001,5748990555,
Bosnia and Herzegovina,2000,5505984456,
Bosnia and Herzegovina,1999,4685729739,
Bosnia and Herzegovina,1998,4116699576,
Bosnia and Herzegovina,1997,3671816538,
Bosnia and Herzegovina,1996,2786045392,
Bosnia and Herzegovina,1995,1866572973,
Bosnia and Herzegovina,1994,1255802465,
Botswana,2013,14784707345,
Botswana,2012,14537486274,
Botswana,2011,15365212953,
Botswana,2010,13746712711,
Botswana,2009,10106837293,
Botswana,2008,11113042240,
Botswana,2007,10939028151,
Botswana,2006,10126990496,
Botswana,2005,9931223489,
Botswana,2004,8957491785,
Botswana,2003,7511538765,
Botswana,2002,5438856515,
Botswana,2001,5489646903,
Botswana,2000,5788311645,
Botswana,1999,5484263050,
Botswana,1998,4790481509,
Botswana,1997,5020265168,
Botswana,1996,4847757704,
Botswana,1995,4730599691,
Botswana,1994,4259258811,
Botswana,1993,4160129177,
Botswana,1992,4146464587,
Botswana,1991,3942877354,
Botswana,1990,3790636664,
Botswana,1989,3083822367,
Botswana,1988,2644554882,
Botswana,1987,1965227085,
Botswana,1986,1392602040,
Botswana,1985,1114783538,
Botswana,1984,1240821849,
Botswana,1983,1172230576,
Botswana,1982,1014945861,
Botswana,1981,1073812404,
Botswana,1980,1060889705,
Botswana,1979,819870595.1,
Botswana,1978,590407375.2,
Botswana,1977,451624959.6,
Botswana,1976,372025093.4,
Botswana,1975,355168715.4,
Botswana,1974,306044205.9,
Botswana,1973,244124115.7,
Botswana,1972,165253183.6,
Botswana,1971,126954476.9,
Botswana,1970,96243298.14,
Botswana,1969,77361532.99,
Botswana,1968,66248426.99,
Botswana,1967,58642385.24,
Botswana,1966,51465624.41,
Botswana,1965,45788670.69,
Botswana,1964,41616418.51,
Botswana,1963,38091777.07,
Botswana,1962,35644985.22,
Botswana,1961,32902654.4,
Botswana,1960,30411449.52,
Brazil,2013,2.25E+12,
Brazil,2012,2.25E+12,
Brazil,2011,2.48E+12,
Brazil,2010,2.14E+12,
Brazil,2009,1.62E+12,
Brazil,2008,1.65E+12,
Brazil,2007,1.37E+12,
Brazil,2006,1.09E+12,
Brazil,2005,8.82E+11,
Brazil,2004,6.64E+11,
Brazil,2003,5.52E+11,
Brazil,2002,5.04E+11,
Brazil,2001,5.54E+11,
Brazil,2000,6.45E+11,
Brazil,1999,5.87E+11,
Brazil,1998,8.44E+11,
Brazil,1997,8.71E+11,
Brazil,1996,8.40E+11,
Brazil,1995,7.69E+11,
Brazil,1994,5.46E+11,
Brazil,1993,4.38E+11,
Brazil,1992,3.91E+11,
Brazil,1991,4.07E+11,
Brazil,1990,4.62E+11,
Brazil,1989,4.26E+11,
Brazil,1988,3.30E+11,
Brazil,1987,2.94E+11,
Brazil,1986,2.68E+11,
Brazil,1985,2.23E+11,
Brazil,1984,2.09E+11,
Brazil,1983,2.03E+11,
Brazil,1982,2.82E+11,
Brazil,1981,2.64E+11,
Brazil,1980,2.35E+11,
Brazil,1979,2.25E+11,
Brazil,1978,2.01E+11,
Brazil,1977,1.76E+11,
Brazil,1976,1.53E+11,
Brazil,1975,1.24E+11,
Brazil,1974,1.05E+11,
Brazil,1973,79279057736,
Brazil,1972,58539008796,
Brazil,1971,49204456712,
Brazil,1970,42327600116,
Brazil,1969,37458898265,
Brazil,1968,33875881906,
Brazil,1967,30591834045,
Brazil,1966,27062716511,
Brazil,1965,21790035102,
Brazil,1964,21211892260,
Brazil,1963,23021477292,
Brazil,1962,19926293839,
Brazil,1961,15236854859,
Brazil,1960,15165569913,
Brunei Darussalam,2013,16111135789,
Brunei Darussalam,2012,16953952625,
Brunei Darussalam,2011,16691360399,
Brunei Darussalam,2010,12369708859,
Brunei Darussalam,2009,10732366286,
Brunei Darussalam,2008,14393099069,
Brunei Darussalam,2007,12247694247,
Brunei Darussalam,2006,11470703002,
Brunei Darussalam,2005,9531402830,
Brunei Darussalam,2004,7872333197,
Brunei Darussalam,2003,6557333067,
Brunei Darussalam,2002,5843329102,
Brunei Darussalam,2001,5601090584,
Brunei Darussalam,2000,6001153318,
Brunei Darussalam,1999,4600000000,
Brunei Darussalam,1998,4051147228,
Brunei Darussalam,1997,5197332974,
Brunei Darussalam,1996,5115602837,
Brunei Darussalam,1995,4734020037,
Brunei Darussalam,1994,4087337960,
Brunei Darussalam,1993,4105706152,
Brunei Darussalam,1992,4183548189,
Brunei Darussalam,1991,3701667053,
Brunei Darussalam,1990,3520551724,
Brunei Darussalam,1989,2985467990,
Brunei Darussalam,1988,2690717551,
Brunei Darussalam,1987,2754463438,
Brunei Darussalam,1986,2358592817,
Brunei Darussalam,1985,3523612563,
Brunei Darussalam,1984,3782523088,
Brunei Darussalam,1983,3844723142,
Brunei Darussalam,1982,4264252336,
Brunei Darussalam,1981,4366213850,
Brunei Darussalam,1980,4928824958,
Brunei Darussalam,1979,2803780006,
Brunei Darussalam,1978,1941600704,
Brunei Darussalam,1977,1732721161,
Brunei Darussalam,1976,1423061357,
Brunei Darussalam,1975,1168304306,
Brunei Darussalam,1974,1073577086,
Brunei Darussalam,1973,433092003.6,
Brunei Darussalam,1972,270818555.8,
Brunei Darussalam,1971,197523179.2,
Brunei Darussalam,1970,179080099.3,
Brunei Darussalam,1969,161211289.7,
Brunei Darussalam,1968,160819286.6,
Brunei Darussalam,1967,139030445.6,
Brunei Darussalam,1966,132758395.4,
Brunei Darussalam,1965,114040245.7,
Bulgaria,2013,54479873100,
Bulgaria,2012,52588115104,
Bulgaria,2011,55765057234,
Bulgaria,2010,48669060512,
Bulgaria,2009,50161405417,
Bulgaria,2008,53316401915,
Bulgaria,2007,43634648380,
Bulgaria,2006,33649638299,
Bulgaria,2005,29300588273,
Bulgaria,2004,25919754936,
Bulgaria,2003,21101364345,
Bulgaria,2002,16343311507,
Bulgaria,2001,14303810795,
Bulgaria,2000,13353530517,
Bulgaria,1999,13659823835,
Bulgaria,1998,14631307233,
Bulgaria,1997,11195830237,
Bulgaria,1996,10110256626,
Bulgaria,1995,13069094969,
Bulgaria,1994,9704877673,
Bulgaria,1993,10831999517,
Bulgaria,1992,10371900499,
Bulgaria,1991,10943548724,
Bulgaria,1990,20726301370,
Bulgaria,1989,21746812560,
Bulgaria,1988,23002458745,
Bulgaria,1987,28429027976,
Bulgaria,1986,20261212467,
Bulgaria,1985,17562123350,
Bulgaria,1984,17411159923,
Bulgaria,1983,16959385509,
Bulgaria,1982,19804095112,
Bulgaria,1981,20056236992,
Bulgaria,1980,20039627960,
Burkina Faso,2013,11582556068,
Burkina Faso,2012,10726305450,
Burkina Faso,2011,10395757480,
Burkina Faso,2010,9209288383,
Burkina Faso,2009,8348156389,
Burkina Faso,2008,8350710389,
Burkina Faso,2007,6755823933,
Burkina Faso,2006,5844669738,
Burkina Faso,2005,5462709055,
Burkina Faso,2004,4838551014,
Burkina Faso,2003,4205691122,
Burkina Faso,2002,3205592273,
Burkina Faso,2001,2812845486,
Burkina Faso,2000,2610959139,
Burkina Faso,1999,3014665572,
Burkina Faso,1998,2804902369,
Burkina Faso,1997,2447669100,
Burkina Faso,1996,2586550594,
Burkina Faso,1995,2379517976,
Burkina Faso,1994,1895290638,
Burkina Faso,1993,2332018011,
Burkina Faso,1992,2240264677,
Burkina Faso,1991,3135045586,
Burkina Faso,1990,3101300779,
Burkina Faso,1989,2615587730,
Burkina Faso,1988,2616040481,
Burkina Faso,1987,2369834946,
Burkina Faso,1986,2036303360,
Burkina Faso,1985,1552493197,
Burkina Faso,1984,1459880133,
Burkina Faso,1983,1600278605,
Burkina Faso,1982,1754450098,
Burkina Faso,1981,1775842337,
Burkina Faso,1980,1928719884,
Burkina Faso,1979,1748480618,
Burkina Faso,1978,1475583643,
Burkina Faso,1977,1131224880,
Burkina Faso,1976,976547187.1,
Burkina Faso,1975,939972701.8,
Burkina Faso,1974,751133431.6,
Burkina Faso,1973,674773569.6,
Burkina Faso,1972,578595521.1,
Burkina Faso,1971,482411179.6,
Burkina Faso,1970,458404268.6,
Burkina Faso,1969,478298644.7,
Burkina Faso,1968,460442689.7,
Burkina Faso,1967,450753923.9,
Burkina Faso,1966,433889767.1,
Burkina Faso,1965,422916789.3,
Burkina Faso,1964,410321645,
Burkina Faso,1963,394040667.6,
Burkina Faso,1962,379567099.6,
Burkina Faso,1961,350247235,
Burkina Faso,1960,330442815.3,
Burundi,2013,2714507031,
Burundi,2012,2472384864,
Burundi,2011,2355652064,
Burundi,2010,2026864414,
Burundi,2009,1739781536,
Burundi,2008,1611634286,
Burundi,2007,1356078300,
Burundi,2006,1273180655,
Burundi,2005,1117254387,
Burundi,2004,915257323.4,
Burundi,2003,784654423.6,
Burundi,2002,825394484.4,
Burundi,2001,876794723,
Burundi,2000,870486065.9,
Burundi,1999,808077223.4,
Burundi,1998,893770806.1,
Burundi,1997,972896267.9,
Burundi,1996,869033856.3,
Burundi,1995,1000428394,
Burundi,1994,925030590.3,
Burundi,1993,938632612.1,
Burundi,1992,1083037671,
Burundi,1991,1167398478,
Burundi,1990,1132101253,
Burundi,1989,1113924130,
Burundi,1988,1082403219,
Burundi,1987,1131466494,
Burundi,1986,1201725497,
Burundi,1985,1149979286,
Burundi,1984,987143931.2,
Burundi,1983,1082926304,
Burundi,1982,1013222222,
Burundi,1981,969046666.7,
Burundi,1980,919726666.7,
Burundi,1979,782496666.7,
Burundi,1978,610225555.6,
Burundi,1977,547535555.6,
Burundi,1976,448412753.6,
Burundi,1975,420986666.7,
Burundi,1974,345263492.1,
Burundi,1973,304339839.6,
Burundi,1972,246804571.4,
Burundi,1971,252842285.7,
Burundi,1970,242732571.4,
Burundi,1969,190205714.3,
Burundi,1968,183200000,
Burundi,1967,178297142.9,
Burundi,1966,165444571.4,
Burundi,1965,158994963,
Burundi,1964,260750008.3,
Burundi,1963,232749998.1,
Burundi,1962,213500006.4,
Burundi,1961,202999992.3,
Burundi,1960,195999989.8,
Cambodia,2013,15238689686,
Cambodia,2012,14054443213,
Cambodia,2011,12829541141,
Cambodia,2010,11242266334,
Cambodia,2009,10401935532,
Cambodia,2008,10351829066,
Cambodia,2007,8639164917,
Cambodia,2006,7274424519,
Cambodia,2005,6293046162,
Cambodia,2004,5337833256,
Cambodia,2003,4658246907,
Cambodia,2002,4284028138,
Cambodia,2001,3979813388,
Cambodia,2000,3654031716,
Cambodia,1999,3517242477,
Cambodia,1998,3120425503,
Cambodia,1997,3443413332,
Cambodia,1996,3506695723,
Cambodia,1995,3441205624,
Cambodia,1994,2791435219,
Cambodia,1993,2533727592,
Cambodia,1974,588443893.7,
Cambodia,1973,702899173.5,
Cambodia,1972,505549460.3,
Cambodia,1971,969911437.9,
Cambodia,1970,718401145.9,
Cambodia,1969,978873267.5,
Cambodia,1968,1065714249,
Cambodia,1967,962857134.3,
Cambodia,1966,914285714.3,
Cambodia,1965,868571428.6,
Cambodia,1964,782857128.6,
Cambodia,1963,728571437.1,
Cambodia,1962,660000008.6,
Cambodia,1961,642857134.3,
Cambodia,1960,637142865.7,
Cameroon,2013,29567504655,
Cameroon,2012,26472054176,
Cameroon,2011,26587310734,
Cameroon,2010,23622482955,
Cameroon,2009,23381142604,
Cameroon,2008,23322256428,
Cameroon,2007,20431781120,
Cameroon,2006,17953066391,
Cameroon,2005,16587857509,
Cameroon,2004,15775356737,
Cameroon,2003,13621738512,
Cameroon,2002,10879778328,
Cameroon,2001,9633109257,
Cameroon,2000,9287367569,
Cameroon,1999,10486451907,
Cameroon,1998,9629649715,
Cameroon,1997,9840553566,
Cameroon,1996,9732328761,
Cameroon,1995,8733230556,
Cameroon,1994,9220471471,
Cameroon,1993,13532134753,
Cameroon,1992,11396311478,
Cameroon,1991,12434368416,
Cameroon,1990,11151578703,
Cameroon,1989,11140057046,
Cameroon,1988,12493286837,
Cameroon,1987,12302473329,
Cameroon,1986,10621157923,
Cameroon,1985,8148223552,
Cameroon,1984,7801858401,
Cameroon,1983,7381853865,
Cameroon,1982,7322913600,
Cameroon,1981,7636346056,
Cameroon,1980,6740757493,
Cameroon,1979,5811443663,
Cameroon,1978,4409920571,
Cameroon,1977,3366368801,
Cameroon,1976,3076592634,
Cameroon,1975,2752770608,
Cameroon,1974,2255496517,
Cameroon,1973,1758727647,
Cameroon,1972,1430951432,
Cameroon,1971,1233991071,
Cameroon,1970,1160002329,
Cameroon,1969,1152418382,
Cameroon,1968,1053076992,
Cameroon,1967,934078958.3,
Cameroon,1966,853268764.4,
Cameroon,1965,814140009.4,
Cameroon,1964,782384404,
Cameroon,1963,723624330.9,
Cameroon,1962,699373631.1,
Cameroon,1961,657597316.8,
Cameroon,1960,618740961.9,
Canada,2013,1.83E+12,
Canada,2012,1.82E+12,
Canada,2011,1.78E+12,
Canada,2010,1.61E+12,
Canada,2009,1.37E+12,
Canada,2008,1.54E+12,
Canada,2007,1.46E+12,
Canada,2006,1.31E+12,
Canada,2005,1.16E+12,
Canada,2004,1.02E+12,
Canada,2003,8.88E+11,
Canada,2002,7.53E+11,
Canada,2001,7.33E+11,
Canada,2000,7.39E+11,
Canada,1999,6.74E+11,
Canada,1998,6.31E+11,
Canada,1997,6.51E+11,
Canada,1996,6.27E+11,
Canada,1995,6.02E+11,
Canada,1994,5.76E+11,
Canada,1993,5.75E+11,
Canada,1992,5.90E+11,
Canada,1991,6.08E+11,
Canada,1990,5.92E+11,
Canada,1989,5.64E+11,
Canada,1988,5.06E+11,
Canada,1987,4.29E+11,
Canada,1986,3.76E+11,
Canada,1985,3.63E+11,
Canada,1984,3.54E+11,
Canada,1983,3.40E+11,
Canada,1982,3.13E+11,
Canada,1981,3.06E+11,
Canada,1980,2.73E+11,
Canada,1979,2.43E+11,
Canada,1978,2.18E+11,
Canada,1977,2.11E+11,
Canada,1976,2.06E+11,
Canada,1975,1.74E+11,
Canada,1974,1.60E+11,
Canada,1973,1.31E+11,
Canada,1972,1.13E+11,
Canada,1971,99120804120,
Canada,1970,87762259546,
Canada,1969,77887510242,
Canada,1968,70759031842,
Canada,1967,64768831262,
Canada,1966,60358632035,
Canada,1965,53909570342,
Canada,1964,48882938810,
Canada,1963,44657169109,
Canada,1962,41978852041,
Canada,1961,40767969454,
Canada,1960,41093453545,
Cape Verde,2013,1879402554,
Cape Verde,2012,1757304419,
Cape Verde,2011,1864823991,
Cape Verde,2010,1664310633,
Cape Verde,2009,1711816593,
Cape Verde,2008,1789332788,
Cape Verde,2007,1513934037,
Cape Verde,2006,1107890815,
Cape Verde,2005,971976952.2,
Cape Verde,2004,924318505.9,
Cape Verde,2003,813963933.8,
Cape Verde,2002,620974807.1,
Cape Verde,2001,563024256.7,
Cape Verde,2000,539227052.8,
Cape Verde,1999,592416703.1,
Cape Verde,1998,521910560.5,
Cape Verde,1997,490608657.9,
Cape Verde,1996,501979075.4,
Cape Verde,1995,487148993.5,
Cape Verde,1994,406580652.3,
Cape Verde,1993,490417389.7,
Cape Verde,1992,357160985.3,
Cape Verde,1991,319827058.6,
Cape Verde,1990,306891107.3,
Cape Verde,1989,267448513.1,
Cape Verde,1988,264308140.3,
Cape Verde,1987,235253171.8,
Cape Verde,1986,190651208,
Cape Verde,1985,137728155.2,
Cape Verde,1984,132019065,
Cape Verde,1983,138476239.4,
Cape Verde,1982,140630758.6,
Cape Verde,1981,139468114.6,
Cape Verde,1980,142246875.5,
Caribbean small states,2013,67033118185,
Caribbean small states,2012,65360347414,
Caribbean small states,2011,64008052114,
Caribbean small states,2010,59375034445,
Caribbean small states,2009,56145294969,
Caribbean small states,2008,66698700873,
Caribbean small states,2007,58438689570,
Caribbean small states,2006,52490948176,
Caribbean small states,2005,46587144814,
Caribbean small states,2004,40770535977,
Caribbean small states,2003,37422356830,
Caribbean small states,2002,34952635480,
Caribbean small states,2001,33156568953,
Caribbean small states,2000,32283550905,
Caribbean small states,1999,29613300907,
Caribbean small states,1998,27847248293,
Caribbean small states,1997,25356787998,
Caribbean small states,1996,22680636431,
Caribbean small states,1995,20821836871,
Caribbean small states,1994,18982650116,
Caribbean small states,1993,17881237289,
Caribbean small states,1992,17177932558,
Caribbean small states,1991,17457961916,
Caribbean small states,1990,17581092349,
Caribbean small states,1989,16151256724,
Caribbean small states,1988,15805757937,
Caribbean small states,1987,14931366027,
Caribbean small states,1986,13910360614,
Caribbean small states,1985,15339714648,
Caribbean small states,1984,15572528824,
Caribbean small states,1983,16406832295,
Caribbean small states,1982,16021593669,
Caribbean small states,1981,14416121409,
Caribbean small states,1980,13198346283,
Caribbean small states,1979,10715529708,
Caribbean small states,1978,9329515055,
Caribbean small states,1977,9115305692,
Caribbean small states,1976,7874820023,
Caribbean small states,1975,7650579938,
Caribbean small states,1974,6535038880,
Caribbean small states,1973,5050458053,
Caribbean small states,1972,4595320676,
Caribbean small states,1971,3971866811,
Caribbean small states,1970,3646983517,
Caribbean small states,1969,3303911432,
Caribbean small states,1968,3031236430,
Caribbean small states,1967,3047396312,
Caribbean small states,1966,2834716244,
Caribbean small states,1965,2614400289,
Caribbean small states,1964,2429886840,
Caribbean small states,1963,2258228731,
Caribbean small states,1962,2120345719,
Caribbean small states,1961,2010807399,
Caribbean small states,1960,1859229153,
Cayman Islands,1996,1012444041,
Central African Republic,2013,1538175744,
Central African Republic,2012,2169706411,
Central African Republic,2011,2195599491,
Central African Republic,2010,1986014759,
Central African Republic,2009,1981728179,
Central African Republic,2008,1985370255,
Central African Republic,2007,1698125680,
Central African Republic,2006,1473721521,
Central African Republic,2005,1350300947,
Central African Republic,2004,1270080228,
Central African Republic,2003,1139754772,
Central African Republic,2002,991387865,
Central African Republic,2001,931833293.8,
Central African Republic,2000,914500332,
Central African Republic,1999,999477458.7,
Central African Republic,1998,967338390.4,
Central African Republic,1997,937741512.4,
Central African Republic,1996,1007791127,
Central African Republic,1995,1115389674,
Central African Republic,1994,851174357.3,
Central African Republic,1993,1278781259,
Central African Republic,1992,1411917554,
Central African Republic,1991,1377374988,
Central African Republic,1990,1440711459,
Central African Republic,1989,1233930279,
Central African Republic,1988,1264899288,
Central African Republic,1987,1200991976,
Central African Republic,1986,1122265015,
Central African Republic,1985,864849836.8,
Central African Republic,1984,637820670.6,
Central African Republic,1983,658679332.6,
Central African Republic,1982,748312391.3,
Central African Republic,1981,694803623.9,
Central African Republic,1980,797048197.1,
Central African Republic,1979,700764746.9,
Central African Republic,1978,610578631.2,
Central African Republic,1977,507298148.3,
Central African Republic,1976,451152460.8,
Central African Republic,1975,378660015.8,
Central African Republic,1974,281398705.9,
Central African Republic,1973,271183082.2,
Central African Republic,1972,230317882.8,
Central African Republic,1971,201450800.2,
Central African Republic,1970,189106529.2,
Central African Republic,1969,188039209.9,
Central African Republic,1968,191767441.7,
Central African Republic,1967,163820513.7,
Central African Republic,1966,157930018.4,
Central African Republic,1965,150574795.3,
Central African Republic,1964,142025078.8,
Central African Republic,1963,129379123.8,
Central African Republic,1962,124482774.2,
Central African Republic,1961,123134583.7,
Central African Republic,1960,112155598.4,
